0:0;1:1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0;11:2;
0:0,1:1,-0.54789366582,1,1
3:0,1:1,0.0671694495368,2,1
4:0,1:1,0.0648299806006,3,1
5:0,1:1,-0.00897955315857,4,1
6:0,1:1,0.00544939264518,5,1
7:0,1:1,-0.572317759181,6,1
9:0,1:1,-0.48820570326,8,1
10:0,1:1,0.460779706723,9,1
8:0,11:2,-0.238879424433,14,1
11:2,1:1,-0.231447473798,11,1
0:0,11:2,0.112666243295,19,1
7:0,11:2,-0.105003633451,15,1
6:0,11:2,-0.193656599738,18,1

